Counter (ms), LH - Accel: X,LH - Accel: Y,LH - Accel: Z,LH - ADC Channel 1,LH - ADC Channel 2,LH - ADC Channel 3,LH - ADC Channel 4,LH - ADC Channel 5,LH - ADC Channel 6,LH - ADC Channel 7, RH - Accel: X,RH - Accel: Y,RH - Accel: Z,RH - ADC Channel 1,RH - ADC Channel 2,RH - ADC Channel 3,RH - ADC Channel 4,RH - ADC Channel 5,RH - ADC Channel 6,RH - ADC Channel 7, Pelvis - Accel: X, Pelvis - Accel: Y, Pelvis - Accel: Z  
5500,176,99,37,1,22,1,3,14,3,3,80,1,8,56,84,-2,41,56,7,242,-1,-27,-21
5509,192,163,8,1,22,0,3,11,2,3,80,1,8,58,88,0,40,59,6,241,1,-29,-20
5519,96,104,-19,1,25,0,2,13,3,4,80,1,8,59,93,0,41,61,7,243,0,-33,-20
5529,96,41,-16,1,24,0,2,13,2,3,80,2,7,62,100,0,41,64,7,243,0,-36,-16
5538,96,-9,-18,2,25,1,4,13,1,4,80,1,7,62,105,0,43,67,8,243,1,-43,-17
5548,128,-26,-9,1,24,0,7,13,2,5,80,1,6,65,111,0,42,70,10,245,4,-48,-19
5558,192,-44,72,1,24,1,8,16,2,5,80,2,7,66,115,-1,43,73,10,245,2,-52,-14
5568,208,-73,60,0,24,1,7,13,2,6,80,1,9,67,123,-1,45,76,12,248,3,-65,-12
5576,144,-72,29,1,25,0,10,14,3,7,80,1,8,72,129,1,46,81,11,253,-1,-72,-11
5586,144,-78,25,1,25,1,10,16,1,6,80,1,7,73,135,-2,49,84,12,255,-5,-80,-10
5596,192,-64,60,2,24,1,10,14,1,6,80,3,5,77,142,2,50,88,12,256,-12,-84,-8
5606,176,-14,71,3,23,1,10,16,2,8,80,1,8,80,146,-2,52,91,13,259,-15,-90,-7
5616,160,25,54,4,26,1,8,11,2,6,80,1,6,85,154,1,52,97,13,262,-21,-89,-1
5625,112,57,40,2,24,1,9,14,2,7,80,4,5,89,162,0,53,103,13,264,-22,-95,-2
5635,80,59,22,1,21,0,6,14,2,5,80,1,7,95,168,0,55,107,16,266,-21,-94,7
5644,96,38,21,1,23,0,6,12,2,5,80,2,5,101,179,0,56,114,18,267,-19,-94,4
5654,128,32,32,2,21,1,5,12,2,4,80,2,7,106,189,0,59,119,14,267,-15,-88,6
5663,128,23,38,1,21,0,4,12,1,4,80,1,6,107,205,0,61,127,16,270,-9,-84,2
5673,128,13,42,1,20,0,3,11,2,6,80,1,8,116,215,0,63,133,17,270,-2,-85,4
5683,144,10,45,1,18,0,4,13,2,5,80,1,8,120,228,1,65,140,19,270,-1,-81,-4
5693,160,25,52,1,19,1,4,12,1,6,80,0,6,128,242,-1,67,146,19,267,-2,-81,1
5702,176,48,67,1,20,1,4,11,1,4,96,1,5,135,256,-2,72,155,20,265,-3,-82,3
5711,176,57,81,1,20,1,6,13,1,5,80,1,7,138,270,0,74,163,22,256,-7,-83,-2
5721,160,63,105,1,19,0,5,14,2,5,96,1,7,146,282,-2,80,173,22,241,-7,-83,-1
5731,144,42,146,2,20,1,6,13,2,8,96,1,2,158,299,-2,89,182,24,223,-5,-84,-4
5740,144,12,196,-1,21,3,7,14,1,9,96,3,6,164,313,0,98,192,26,194,-7,-85,-9
5750,160,-65,268,3,22,2,10,16,2,7,96,8,5,168,324,0,112,202,28,174,-6,-86,-16
5760,176,-143,310,2,21,3,10,16,1,8,96,6,7,176,337,-2,123,211,33,148,-7,-83,-17
5770,176,-202,295,2,23,4,10,18,2,8,96,4,8,181,347,-1,138,220,38,132,-12,-79,-16
5780,128,-159,241,2,22,3,10,16,2,9,112,4,8,186,360,-1,149,228,40,113,-15,-72,-12
5788,112,-88,205,3,19,4,9,17,1,9,112,8,7,188,374,0,164,234,44,99,-17,-66,-5
5798,80,-20,164,2,18,1,8,16,1,8,112,2,6,186,378,0,181,238,53,89,-22,-64,1
5808,80,11,140,2,19,1,9,16,3,8,112,-1,6,184,391,0,200,237,59,82,-16,-64,5
5818,304,-22,-34,0,15,3,4,12,1,5,128,-8,4,180,397,-3,225,233,66,73,-11,-75,13
5827,256,-57,133,1,14,2,0,10,9,2,128,-6,4,172,401,0,247,229,72,67,6,-84,14
5837,96,11,-240,1,11,2,1,8,16,1,144,-1,5,161,397,0,278,216,80,63,18,-96,15
5847,48,76,-92,1,12,3,2,9,35,1,144,1,-3,156,388,0,304,196,87,61,22,-105,12
5856,80,47,46,0,16,4,1,8,51,2,144,0,-2,151,369,-2,334,176,96,57,22,-110,11
5865,224,18,20,0,19,4,1,8,73,0,160,0,-8,145,345,-1,350,155,103,54,12,-116,7
5875,64,12,-20,2,25,5,1,7,106,0,160,0,-15,143,316,0,372,139,112,48,-10,-117,3
5885,96,-6,-39,3,32,6,0,7,151,1,176,0,-19,141,285,0,395,125,119,45,-33,-125,-14
5895,80,-62,14,4,36,9,1,7,197,2,176,7,-23,138,259,-2,413,113,124,41,-65,-131,-26
5904,32,-84,9,5,37,9,0,8,231,2,208,12,-27,140,221,-2,428,101,139,36,-93,-129,-28
5914,48,-53,5,5,41,11,1,8,256,2,240,28,-35,140,185,-1,438,91,144,31,-112,-122,-24
5923,48,-17,3,5,41,14,2,11,269,2,240,33,-25,141,165,-2,440,90,144,24,-110,-111,-20
5933,64,1,17,6,43,15,0,10,276,4,224,13,-32,138,148,-1,430,87,136,20,-84,-93,-18
5943,80,15,17,5,45,20,1,10,277,3,208,-22,-47,132,135,2,396,80,114,13,-44,-76,-14
5952,64,17,5,6,43,24,0,13,277,2,240,-41,-26,112,117,1,338,64,89,8,-12,-69,-20
5962,48,11,10,6,43,38,1,11,278,3,224,-39,-38,88,98,0,267,50,68,5,25,-62,-24
5972,48,-3,25,5,41,51,0,11,279,4,192,-19,-39,60,80,-1,199,32,50,4,55,-58,-26
5982,64,-11,17,4,40,61,9,15,283,2,160,1,-51,48,55,-1,137,22,30,2,73,-48,-24
5990,64,-14,15,4,37,72,11,17,287,9,112,7,-66,36,43,0,88,15,16,1,80,-46,-21
6000,64,-16,17,6,36,79,15,20,288,12,80,0,-79,28,27,-2,47,7,8,1,78,-46,-21
6010,64,-16,12,7,35,87,26,26,289,18,48,-9,-131,20,16,1,14,4,0,1,61,-54,-24
6020,64,-12,13,8,36,94,34,31,286,24,-64,-12,-242,16,11,-1,2,2,-1,1,41,-68,-34
6029,64,-8,15,10,35,100,41,38,283,28,-80,-38,-30,17,12,0,5,4,-2,1,3,-87,-44
6039,80,-10,11,12,37,105,47,47,275,34,-256,-60,-225,17,10,-1,5,6,-1,0,-37,-103,-37
6049,64,-15,11,11,38,113,49,54,266,38,-224,36,-122,15,11,0,8,3,-2,-1,-76,-112,-14
6059,64,-14,15,13,38,117,53,56,252,42,-80,2,-96,14,9,0,9,3,0,6,-70,-122,-2
6068,80,-14,13,13,36,119,57,59,236,44,48,-14,-171,11,7,-3,10,1,-2,0,-61,-130,11
6077,80,-11,13,16,36,123,57,62,222,46,112,18,-100,11,7,-2,9,0,-1,-1,-34,-133,-2
6087,80,-8,14,14,37,127,60,65,209,51,80,-2,-20,11,7,-7,10,3,-1,0,-8,-130,-12
6097,80,-8,13,17,37,130,63,68,187,51,32,-25,-39,10,7,0,8,3,0,0,14,-122,-18
6107,80,-7,9,16,36,132,69,71,171,53,-16,-48,-125,10,7,-2,9,3,-2,0,23,-111,-20
6116,64,-11,13,17,38,132,74,78,160,57,-32,-10,-64,10,5,0,8,0,-1,0,22,-83,-22
6126,80,-11,10,18,37,133,76,82,143,62,-32,11,-55,10,6,-2,9,0,-3,1,12,-82,-23
6135,64,-12,12,18,37,134,78,89,131,65,16,23,-123,9,5,-1,10,1,0,0,-4,-71,-22
6145,64,-12,11,19,37,135,82,91,118,67,48,20,-81,9,5,0,10,0,-1,0,-14,-57,-20
6154,80,-10,10,19,37,135,84,95,107,69,80,32,-57,10,5,-1,10,1,0,0,-19,-47,-20
6164,80,-9,12,19,36,135,87,96,100,72,112,23,-40,10,4,0,11,5,-2,2,-25,-41,-17
6174,64,-11,12,20,37,134,89,99,93,74,128,5,-29,8,3,-3,9,-1,-2,-1,-22,-37,-12
6184,64,-9,12,20,38,134,89,102,88,79,144,-17,-36,10,3,-1,10,-1,0,0,-23,-35,-10
6193,80,-11,9,22,38,135,92,101,82,80,144,-52,-18,11,5,2,11,1,0,1,-16,-34,-11
6202,64,-10,13,23,38,134,93,101,80,81,144,-59,-10,11,5,0,9,0,-2,0,-6,-36,-17
6212,64,-9,13,21,36,135,94,105,78,83,144,-31,-17,11,6,0,11,0,-1,1,0,-37,-16
6222,80,-8,10,21,37,137,96,108,77,85,144,-22,-11,12,5,1,9,-1,-1,2,3,-43,-16
6232,64,-9,13,24,38,136,94,111,76,87,160,-28,-3,11,7,-2,11,-1,0,2,5,-51,-14
6241,80,-9,12,22,40,137,96,111,76,87,160,-26,3,13,6,0,12,2,0,1,1,-60,-11
6251,80,-9,10,23,39,138,97,113,76,91,176,-25,5,13,7,-1,12,0,-1,2,1,-71,-7
6261,64,-6,12,23,36,139,98,114,77,90,192,-33,16,13,8,-1,11,0,-1,0,-1,-80,-7
6271,64,-10,9,23,36,138,98,113,78,92,192,-26,27,14,7,1,12,0,0,2,-6,-91,-3
6279,64,-7,10,23,37,138,96,113,79,93,176,-28,26,15,7,-2,11,0,0,-7,-7,-97,2
6289,80,-10,10,23,35,140,97,111,82,94,176,-38,28,16,7,0,12,1,0,2,-8,-100,2
6299,80,-11,13,23,35,141,97,113,81,97,176,-50,29,15,6,-2,11,-1,0,-5,-11,-105,7
6309,80,-8,9,23,35,142,94,113,82,96,176,-59,39,15,13,-1,11,0,0,-1,-12,-103,8
6318,80,-11,10,23,36,144,98,117,80,101,176,-51,45,16,6,0,10,0,-1,1,-15,-98,11
6328,80,-10,8,23,39,146,101,121,78,105,144,-22,54,16,5,-2,10,0,-2,0,-15,-90,14
6338,80,-13,13,24,38,148,106,127,76,111,128,-21,56,19,7,0,9,1,1,-2,-14,-85,16
6347,80,-10,9,23,38,150,110,132,69,116,112,-15,63,17,7,0,9,2,-2,0,-15,-83,16
4431,96,-234,232,4,25,5,6,9,1,7,112,6,8,365,282,0,328,255,60,54,-17,-68,-4
6675,144,-162,-12,0,0,0,0,0,0,0,80,3,9,0,0,0,0,0,0,0,2,-80,-18
6683,144,-128,-61,11,22,17,17,37,11,28,80,3,11,25,8,-1,42,10,-2,93,-3,-73,-12
6693,112,-93,-37,11,25,16,12,29,9,22,80,-1,7,33,10,-1,45,14,-1,101,-3,-60,-6
6703,112,-75,-47,5,27,15,9,26,9,13,80,1,9,40,12,0,48,18,-2,107,7,-52,-9
6713,80,-39,-72,11,30,12,9,24,10,13,80,1,11,50,15,1,48,23,1,116,15,-47,-4
6723,96,-7,-69,8,31,10,7,17,11,13,80,1,10,60,21,-1,49,25,2,126,26,-50,0
6732,64,35,-26,8,32,9,5,17,11,12,80,0,10,72,21,0,52,33,4,133,39,-55,-4
6742,80,45,-138,8,30,9,6,17,11,9,80,3,8,80,32,-1,55,38,4,146,43,-58,-7
6751,64,13,-128,8,30,4,5,15,11,10,80,2,8,101,40,-1,57,43,3,156,45,-65,-4
6761,48,20,-108,7,31,5,5,16,11,7,80,2,8,121,48,0,61,53,4,167,37,-68,-4
6770,96,-7,-95,5,28,5,5,14,11,7,80,3,13,139,55,-1,67,65,6,177,23,-76,-5
6780,96,-23,-85,6,28,5,5,14,10,6,80,2,10,155,66,0,73,78,6,183,10,-79,-1
6790,96,-27,-133,7,22,4,6,13,8,8,80,4,10,176,79,-1,82,93,7,191,-6,-79,2
6800,64,-13,-182,6,19,3,7,13,5,8,80,2,13,196,87,-2,90,105,8,197,-18,-84,8
6809,32,-9,-201,3,19,2,8,13,4,11,80,1,11,213,102,0,102,121,9,201,-30,-85,7
6818,224,-50,-289,6,19,2,8,15,2,10,80,2,16,232,116,1,115,140,13,209,-39,-84,15
6828,336,-39,-38,4,19,2,8,14,3,7,80,1,12,250,128,-1,128,156,15,213,-27,-86,10
6838,384,-26,-90,3,19,3,7,14,3,11,80,0,9,265,140,-2,141,171,15,218,-10,-91,7
6847,256,5,-118,4,18,1,6,13,3,11,80,0,11,283,154,0,157,187,19,224,2,-96,7
6857,336,40,-54,3,19,3,8,12,4,12,80,1,15,302,170,-1,174,206,20,227,16,-99,15
6867,368,4,-42,3,20,3,7,13,3,11,80,3,14,321,185,1,188,220,23,229,17,-102,24
6877,320,-7,-34,4,21,3,6,13,2,12,80,1,11,341,203,0,203,232,26,227,20,-110,31
6887,288,-22,-31,4,20,2,6,12,1,11,96,-1,10,357,216,0,217,245,26,224,16,-120,37
6895,272,-29,-34,3,21,5,9,14,4,13,96,-1,13,372,231,-1,227,257,31,211,4,-129,38
6905,272,-29,-17,4,23,5,6,14,3,11,112,0,8,392,246,0,243,270,34,183,-10,-141,36
6915,240,-32,-6,4,24,5,7,14,2,11,128,1,8,410,260,1,255,280,36,149,-19,-145,35
6925,240,-40,14,5,26,5,6,14,2,11,144,1,13,424,272,-1,266,289,39,105,-33,-148,32
6934,240,-56,41,5,26,7,7,13,3,13,144,2,5,436,279,-3,278,297,41,81,-39,-153,37
6944,240,-71,61,5,25,6,7,14,3,12,160,0,5,438,285,1,292,301,47,63,-37,-147,39
6954,176,-70,59,4,25,8,8,14,3,13,176,-1,7,446,286,-2,302,299,48,49,-19,-133,34
6963,160,-95,68,6,27,8,8,15,3,11,192,-8,4,442,270,-1,316,289,49,41,-9,-116,25
6972,176,-98,82,6,28,8,8,15,3,12,192,-9,-7,429,235,0,324,258,50,35,1,-103,14
6982,144,-94,93,5,27,7,11,17,2,12,208,-11,-20,406,185,-2,330,205,53,30,11,-93,2
6992,112,-76,93,6,28,8,7,16,3,13,192,-11,-23,368,151,0,335,155,54,26,14,-81,-19
7002,96,-70,98,6,29,9,8,16,2,14,128,6,-22,312,126,-1,335,125,56,20,1,-61,-21
7011,80,-67,107,8,28,8,9,15,4,14,80,17,-19,245,105,-2,340,86,54,16,-12,-44,-15
7021,80,-52,114,7,30,7,10,17,3,13,0,30,-16,180,86,1,359,63,54,9,-31,-28,-8
7030,64,-29,120,8,31,10,9,17,3,14,-80,31,-23,134,65,0,383,44,60,6,-49,-20,3
7040,48,-17,122,7,30,9,9,16,4,14,-64,-4,-167,102,48,1,365,29,59,5,-64,-18,12
7050,48,2,134,5,32,9,9,16,4,13,-320,53,-530,79,42,1,301,21,50,4,-74,-16,20
7059,48,17,142,8,31,10,9,15,4,14,-384,73,-352,57,36,0,202,16,31,4,-71,-22,18
7069,48,24,150,10,32,12,10,15,4,13,48,24,150,10,32,12,10,15,4,13,-35,-36,-13
7079,64,15,164,9,31,10,9,17,3,15,-240,-89,-450,48,34,-2,136,14,21,2,3,-49,-45
7089,80,-3,174,11,32,10,10,16,4,15,128,-51,316,59,73,0,183,32,29,8,57,-77,-96
7098,80,-21,174,11,31,10,9,15,5,15,704,-162,671,94,112,-1,261,59,37,12,87,-83,-82
7107,96,-34,153,10,31,9,10,16,4,15,464,78,844,126,131,-1,345,77,48,16,80,-71,-19
7117,80,-14,138,10,31,11,11,16,3,14,112,61,136,131,108,0,357,78,61,20,53,-52,35
7127,80,19,113,10,32,10,9,15,3,15,-80,88,-276,147,128,-1,392,91,78,26,13,-45,89
7136,80,34,96,9,32,7,10,17,3,14,-272,100,111,160,146,-2,421,106,95,32,-14,-44,102
7146,48,36,76,9,31,8,9,16,3,14,-16,60,16,173,166,-2,446,120,117,35,-21,-48,81
7156,16,31,62,8,32,7,9,16,3,14,224,43,-119,186,183,0,476,140,132,44,-17,-88,-20
7166,32,19,40,9,32,7,10,15,3,15,320,-135,296,199,193,-2,504,151,147,49,-45,-122,-38
7175,80,20,63,9,32,8,8,16,2,14,240,-135,6,212,202,0,529,158,157,54,-51,-124,37
7184,112,24,65,9,31,8,8,15,4,13,-32,-46,-22,221,206,0,554,162,168,55,-24,-143,59
7194,96,7,49,8,32,8,9,15,4,14,96,-23,16,230,210,0,571,166,180,57,7,-168,65
7204,112,-12,44,8,31,9,9,16,3,13,160,9,23,232,214,1,592,167,187,56,28,-174,69
7214,128,-15,33,8,30,7,9,16,4,13,160,43,53,238,215,1,609,168,197,60,38,-170,63
7223,112,-12,3,8,29,7,10,16,4,14,112,63,15,238,213,0,623,167,206,56,36,-150,58
7233,112,-11,-10,7,29,5,8,15,3,13,80,29,-1,239,215,-2,633,164,212,54,16,-129,44
7242,96,-11,-24,6,28,6,8,14,3,12,80,-10,21,235,210,0,645,155,218,51,4,-111,37
7252,96,-15,-43,7,28,4,8,16,4,13,96,-16,32,228,203,-2,655,138,222,49,-7,-92,27
7261,112,-18,-53,6,29,5,7,14,2,9,64,-22,21,222,193,-8,661,119,225,46,-13,-78,27
7271,128,-20,-30,7,27,5,7,14,4,12,64,-35,21,216,185,0,666,100,227,42,4,-76,25
7281,144,-18,-45,5,28,4,6,12,2,11,64,-32,25,209,173,-1,672,89,229,38,16,-77,24
7291,128,-19,-42,5,26,3,4,11,2,12,64,-10,28,205,165,1,673,78,229,37,31,-81,19
7300,144,-29,-37,5,25,3,4,10,3,11,64,10,26,198,158,-3,674,72,230,36,46,-87,15
7310,160,-37,-45,5,25,2,3,10,2,10,48,18,30,191,155,-2,677,68,232,36,47,-88,9
7319,160,-42,-73,3,24,2,4,10,2,9,48,17,26,180,154,2,674,62,231,36,43,-85,8
7329,128,-27,-97,4,23,2,4,9,3,10,48,5,25,167,155,0,673,58,232,36,31,-83,5
7339,128,-18,-114,4,21,1,1,7,2,8,64,-11,24,155,155,2,673,56,224,35,21,-81,4
7348,112,-4,-125,3,19,1,2,6,3,7,80,-18,32,149,157,-1,673,56,231,33,12,-81,4
7358,112,7,-140,3,21,2,1,7,3,5,80,-26,27,144,157,0,671,53,228,33,-1,-81,6
7368,96,27,-155,3,21,1,2,7,2,4,80,-27,29,144,151,-1,672,55,228,32,-10,-81,7
7378,80,40,-154,2,19,1,2,6,2,4,80,-22,26,146,151,-1,675,56,226,32,-13,-79,9
7386,80,50,-124,2,20,1,1,6,1,5,80,-14,31,148,150,2,672,59,224,33,-13,-78,6
7396,80,35,-112,3,20,2,0,5,3,4,80,6,29,151,146,0,670,62,220,32,-15,-73,8
7406,64,17,-111,2,20,0,-1,6,2,5,64,11,31,150,144,-1,666,59,217,31,-15,-72,8
7416,80,-9,-104,2,22,1,1,7,2,4,80,2,30,150,144,-2,662,57,215,31,-15,-68,11
7425,-96,-240,400,-1,11,1,0,4,17,2,64,1,32,149,142,0,658,59,211,31,-16,-67,14
7435,-1008,-454,-1119,1,9,0,0,7,42,2,64,-2,26,148,144,0,653,59,204,32,-14,-65,12
7445,16,-101,-337,0,13,2,0,5,57,1,64,0,27,137,143,0,645,57,198,32,-4,-69,2
7454,224,-8,-257,-1,24,1,0,6,54,2,80,2,33,123,138,-1,638,55,196,31,-8,-76,-20
7463,288,-31,111,1,19,1,1,5,53,2,80,2,39,110,134,0,628,51,190,32,-19,-72,-24
7473,32,-40,-230,2,12,1,0,4,53,2,48,-6,32,98,131,-3,617,46,184,29,-32,-70,-19
7483,144,-61,50,1,11,2,-1,4,58,1,48,-12,27,84,130,-2,601,42,177,30,-43,-66,-18
7493,80,-7,-66,1,12,4,0,4,62,2,64,-15,30,78,134,0,586,40,173,30,-46,-62,-19
7503,128,17,-35,1,14,6,0,3,81,-1,80,-5,32,73,141,1,577,42,170,32,-27,-54,-19
7512,32,102,50,3,27,43,14,23,111,8,96,0,28,74,145,0,570,42,170,34,-5,-48,-17
7522,-320,143,86,7,53,64,17,25,181,10,112,-9,28,72,149,-1,561,42,170,35,26,-41,-19
7531,-144,28,-37,13,56,78,33,46,212,19,128,-3,25,76,150,0,552,43,170,34,47,-44,-67
7541,272,-121,69,15,63,84,40,54,212,21,160,-3,30,81,141,-1,545,39,167,32,47,-40,-89
7550,224,-51,20,18,67,87,43,65,206,23,160,-33,35,84,130,-2,543,35,168,31,25,-43,-46
7560,0,-27,31,20,69,89,48,69,197,26,128,-49,24,87,113,0,539,35,161,27,-10,-86,-34
7570,48,-21,-20,20,72,90,51,78,187,23,128,-52,24,91,99,0,537,33,153,22,-36,-131,-28
7580,112,-22,39,19,75,90,53,85,180,23,112,-29,24,98,86,-2,530,33,147,17,-27,-144,0
7589,64,1,19,17,80,92,59,95,168,23,112,-8,24,100,81,0,521,31,138,15,-3,-166,19
7598,64,9,-7,17,80,91,62,106,152,25,96,10,36,98,76,0,512,31,129,14,30,-184,5
7608,80,5,16,16,82,84,65,112,136,23,96,25,32,99,74,0,490,30,119,9,50,-193,-8
7618,80,4,10,17,84,88,66,119,122,24,80,31,34,96,70,0,459,29,109,7,69,-174,-14
7627,64,1,11,16,84,86,70,124,113,23,64,20,37,91,66,0,422,25,101,6,55,-148,-11
7637,80,-8,14,16,84,84,68,129,104,24,64,15,40,86,63,1,374,23,91,4,30,-134,-8
7647,80,-15,17,17,87,83,67,130,97,24,48,5,40,78,60,0,315,21,84,4,-6,-116,-9
7657,80,-18,16,15,87,83,68,133,93,25,48,1,42,70,58,0,262,18,77,4,-39,-90,1
7666,80,-15,18,15,89,82,69,134,90,25,64,3,43,62,54,0,221,16,65,2,-57,-68,5
7675,64,-5,14,16,86,85,69,137,91,25,64,1,47,56,50,-1,194,13,61,3,-61,-53,7
7685,80,7,11,17,87,83,68,138,93,26,64,-1,52,53,47,-1,175,13,54,2,-49,-36,-1
7695,80,14,8,17,88,85,73,139,97,25,64,-5,55,51,44,2,149,12,46,1,-32,-26,-16
7705,80,2,13,17,90,85,69,141,102,24,64,-13,56,48,40,-1,132,12,36,3,-21,-22,-27
7714,64,-9,17,17,92,88,67,144,107,25,64,-16,46,48,37,1,118,9,33,1,-4,-16,-34
7724,80,-12,15,17,93,89,68,144,110,25,64,-21,45,42,34,-1,113,9,30,1,8,-16,-41
7733,64,-16,15,20,94,90,67,143,116,26,64,-29,55,38,30,0,106,6,28,2,12,-18,-40
7743,80,-10,16,18,93,90,65,143,124,24,64,-30,54,36,25,-2,96,6,22,2,6,-16,-39
7752,80,-3,15,17,92,91,61,141,132,24,64,-28,55,31,22,-1,87,6,21,0,-1,-25,-37
7762,64,-7,15,15,91,92,55,140,138,22,64,-33,56,27,18,1,77,2,18,1,-8,-34,-33
7772,64,-6,16,14,89,89,53,138,152,19,64,-40,57,26,14,0,70,1,15,0,-14,-44,-37
7782,64,-9,14,12,85,85,50,131,165,17,80,-45,57,26,10,-1,58,1,7,1,-16,-51,-34
7791,80,-9,15,9,79,83,45,124,179,12,80,-41,51,22,9,1,50,-1,6,1,-16,-59,-30
7801,80,-9,17,9,75,80,44,119,186,11,80,-34,49,24,8,-1,38,0,4,0,-14,-70,-30
7810,64,-12,16,9,73,80,46,116,193,11,80,-29,45,22,7,-2,29,0,2,-2,-15,-76,-35
7820,80,-9,15,8,73,80,44,117,196,13,80,-24,42,20,2,-1,22,-3,0,0,-17,-84,-32
7830,64,-12,16,9,73,81,44,117,198,14,48,-15,20,18,2,0,12,0,0,1,-18,-94,-27
7839,80,-12,13,9,72,82,45,114,196,12,0,2,-38,18,0,1,8,0,-2,0,-19,-99,-26
7849,64,-7,15,8,71,82,45,115,196,13,-16,-13,1,18,2,-3,9,0,-1,0,-19,-100,-25
7859,80,-6,14,8,72,82,45,116,198,13,16,-14,-15,18,2,-2,9,-3,-2,0,-17,-99,-23
7869,80,-8,14,7,71,80,44,114,200,12,48,-29,-4,17,2,2,9,-1,0,0,-16,-100,-24
7877,64,-7,15,7,70,78,42,107,205,10,48,-29,-10,15,2,0,11,0,0,0,-9,-98,-26
7887,64,-9,15,7,66,73,39,98,207,10,48,-26,-7,17,1,0,13,0,0,-1,-3,-92,-25
7897,80,-9,16,9,64,72,36,86,213,7,64,-19,-13,17,2,-2,13,0,1,0,2,-84,-29
7907,80,-10,14,5,60,71,36,81,217,6,48,-14,-13,17,1,-1,13,-4,1,0,5,-80,-27
7916,80,-11,16,6,59,70,35,72,220,6,48,-10,-14,17,1,-2,12,0,0,1,6,-72,-31
7926,64,-8,14,6,57,72,32,71,223,7,48,-1,-20,19,2,-1,14,-1,-1,-1,6,-72,-30
7936,80,-9,17,5,57,74,31,64,227,7,32,0,-23,16,-1,0,14,-1,0,-1,5,-66,-33
7945,64,-12,17,3,55,76,30,59,228,7,32,0,-23,18,1,-1,13,0,0,3,3,-63,-31
7954,80,-7,15,3,55,80,29,54,229,8,16,0,-27,18,2,-3,12,-6,0,0,0,-61,-29
7964,80,-7,14,3,56,81,30,55,230,10,32,-2,-30,17,2,7,13,-1,-1,0,-5,-59,-29
7974,64,-10,14,6,54,85,27,52,232,11,32,-3,-35,17,4,-1,14,0,5,-1,-11,-58,-25
7984,64,-10,15,5,54,87,25,49,233,10,48,-4,-35,18,6,-1,15,-1,-2,0,-15,-62,-24
7994,80,-9,15,4,52,91,26,50,232,10,64,-4,-37,17,2,-1,14,0,0,0,-16,-66,-24
8003,80,-8,16,3,52,92,25,50,233,11,64,-5,-35,17,1,-1,14,-6,0,1,-16,-71,-22
8012,64,-6,15,5,49,94,27,50,233,8,64,-1,-17,18,1,0,14,0,1,0,-16,-74,-23
8022,80,-9,16,3,47,94,28,51,233,10,64,1,-35,17,2,0,16,1,0,1,-16,-78,-26
8032,80,-9,12,5,47,95,32,49,235,13,64,6,-33,17,1,-1,13,-2,-1,0,-15,-81,-23
8041,64,-8,15,8,45,97,34,50,235,12,64,12,-33,17,2,-2,14,-1,0,2,-16,-85,-23
8051,80,-4,13,7,45,99,38,51,235,15,64,16,-32,18,1,0,14,-1,2,1,-14,-88,-21
8061,80,-6,12,8,44,101,37,50,236,15,80,18,-33,17,1,0,16,-2,-1,2,-13,-86,-24
8071,80,-6,15,8,43,103,37,51,235,17,96,18,-32,18,2,0,15,-2,0,-1,-15,-91,-24
8080,80,-7,13,8,45,104,40,52,234,18,112,17,-25,17,2,-6,16,0,1,2,-15,-92,-22
8089,80,-6,13,9,46,107,42,51,231,19,128,2,-20,16,3,-1,15,-2,-2,1,-16,-93,-22
8099,80,-8,15,10,48,109,41,55,230,20,128,-1,-18,16,4,-1,15,-1,0,0,-16,-90,-20
8109,80,-10,15,9,50,112,45,58,228,22,128,-6,-20,12,4,-1,17,-2,-1,1,-16,-89,-21
8118,80,-5,15,8,51,116,46,57,226,26,144,-7,-14,16,4,-1,18,-1,-3,2,-15,-82,-19
8128,64,-8,14,9,51,116,46,60,222,27,144,-11,-5,17,4,-3,18,0,0,1,-16,-80,-15
8138,80,-6,16,11,53,117,49,62,219,30,160,-13,4,19,3,-1,17,0,-1,2,-17,-80,-16
8148,80,-7,16,13,53,120,49,63,216,31,160,-13,7,19,5,-2,18,-1,0,2,-17,-72,-14
8157,64,-7,15,14,55,121,51,64,213,35,160,-7,15,18,4,0,17,-3,0,2,-17,-71,-13
8166,64,-9,16,13,55,122,50,65,213,37,176,-1,18,20,4,-2,18,-2,0,0,-16,-68,-12
8176,64,-9,16,15,56,123,56,66,207,37,176,10,25,21,2,0,18,0,0,1,-14,-67,-14
8186,80,-8,13,15,55,124,53,67,205,40,176,15,25,20,3,-2,18,0,0,4,-10,-68,-16
8196,80,-8,14,17,57,126,54,68,202,41,176,15,26,20,3,-2,18,0,1,1,-4,-69,-16
8205,64,-10,14,17,56,128,55,70,199,43,160,4,31,22,2,1,18,0,1,0,-4,-76,-14
8215,80,-10,12,19,56,129,55,70,195,44,144,0,34,20,3,-2,17,-2,3,-2,-5,-76,-13
8224,80,-9,16,18,55,129,58,72,191,45,128,0,38,20,2,0,17,-1,1,0,-7,-81,-7
8234,80,-6,14,19,55,133,59,72,187,48,112,1,41,20,1,1,17,1,1,1,-7,-96,-4
8243,80,-8,13,20,56,133,59,75,183,47,112,3,43,20,0,0,19,-2,2,0,-7,-82,-2
